id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
83899,tt1853739,0.706395,1000000,14347000,You're Next,sharni vinson|nicholas tucci|wendy glenn|aj bowen|joe swanberg,,adam wingard,Did You Remember To Lock Your Door?,greed|family dinner|gore|masked killer|massacre,"When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of their victims harbors a secret talent for fighting back.",95,horror|thriller|mystery,hanway films|snoot entertainment,9/10/11,445,6.6,2011,0.0,13907953.717059802
67748,tt1680114,0.49530799999999997,2000000,8452,Snowtown,lucas pittaway|daniel henshall|louise harris|frank cwertniak|matthew howard,http://www.snowtownthemovie.com,justin kurzel,Australia's most infamous crime story.,south australia,"Based on true events, 16 year-old Jamie falls in with his mother's new boyfriend and his crowd of self-appointed neighborhood watchmen, a relationship that leads to a spree of torture and murder.",119,crime|drama|horror|thriller,south australian film corporation|screen australia|warp films australia,5/16/11,46,6.3,2011,0.0,8193.35225598312
51209,tt1416801,0.41825500000000004,12000000,1188194,Kill the Irishman,ray stevenson|vincent d'onofrio|val kilmer|christopher walken|linda cardellini,http://www.killtheirishman.com/,jonathan hensleigh,The man the mob couldn't kill.,mafia|car explosion|reference to richard nixon|garbage truck|longshoreman,"Over the summer of 1976, thirty-six bombs detonate in the heart of Cleveland while a turf war raged between Irish mobster Danny Greene and the Italian mafia. Based on a true story, kill the Irishman chronicles Greene's heroic rise from a tough Cleveland neighborhood to become an enforcer in the local mob.",106,action|crime|thriller|drama,anchor bay films|dundee entertainment|code entertainment|sweet william productions,3/10/11,81,6.8,2011,0.0,1151832.93781893
57586,tt1223236,0.41357299999999997,5000000,15240456,African Cats,samuel l. jackson,http://disney.go.com/disneynature/africancats/,keith scholey|alastair fothergill,,africa|cat|lion|lion cub|cheetah,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her motherâ€™s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",89,documentary|family|adventure,disneynature,4/22/11,55,7.0,2011,0.0,14774068.214601401
80038,tt1720616,0.580585999999999,10000000,12186625,Friends with Kids,kristen wiig|jon hamm|jennifer westfeldt|megan fox|chris o'dowd,http://www.friendswithkids.com/#,jennifer westfeldt,Love. Happiness. Kids. Pick two.,relationship problems|friendship|best friend|new york city|best friends in love,"In the wake of their friends' marriages and eventual offspring, longtime pals Julie and Jason decide to have a child together without becoming a couple. By becoming ""time-share"" parents, they reason, they can experience the joys of parenthood without significantly curbing their personal freedom. However, when Julie and Jason both become involved with others, they discover that they secretly harbor romantic feelings for each other.",100,drama|comedy|romance,locomotive,9/9/11,114,5.7,2011,0.0,11813690.420796301
58492,tt1743720,0.277237,1500000,621951,The Greatest Movie Ever Sold,peter berg|paul brennan|ralph nader|brett ratner|j.j. abrams,http://www.thegreatestmovieeversold.com/,morgan spurlock,"He's not selling out, he's buying in.",comedian|comedy|duringcreditsstinger,"A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement.",90,comedy|documentary,snoot entertainment,4/22/11,50,6.4,2011,0.0,602918.081987808
11013,tt0274812,1.038507,4000000,9304609,Secretary,james spader|maggie gyllenhaal|jeremy davies|lesley ann warren|stephen mchattie,,steven shainberg,Assume the position.,suicide|clerk|fetish|sadomasochism|lawyer,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",104,comedy|drama|romance,slough pond|double a films,1/11/02,213,6.7,2002,0.0,11279618.2734342
13376,tt0271263,0.585172999999999,34000000,23833131,Eight Crazy Nights,adam sandler|jackie sandler|kevin nealon|austin stout|rob schneider,,seth kearsley,It's naughty. It's nice. It's animated.,holiday|musical|beer|basketball|whiskey,"Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far.",76,comedy|animation,columbia pictures|happy madison productions|meatball animation,11/27/02,52,5.5,2002,0.0,28891984.600401
11362,tt0245844,0.41480500000000003,35000000,75395048,The Count of Monte Cristo,jim caviezel|guy pearce|richard harris|james frain|dagmara domiå„czyk,,kevin reynolds,Prepare for adventure. Count on revenge.,loss of lover|lover (female)|ex-lover|torture|napoleon bonaparte,"Edmond DantÃ©s's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, DantÃ©s escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",131,action|adventure|drama|thriller,spyglass entertainment|world 2000 entertainment|count of monte cristo ltd.|touchstone pictures,1/23/02,278,7.1,2002,0.0,91398505.96056801
17043,tt0305396,0.18871300000000002,13000000,33082548,The Crocodile Hunter: Collision Course,steve irwin|terri irwin|magda szubanski|david wenham|lachy hulme,,john stainton,His First Big-Screen Adventure!,,"Aussie adventurer Steve Irwin aka The Crocodile Hunter has avoided the death-roll and nabbed another feisty croc, hoping to save it from poachers. What Steve doesn't know is that the crocodile has innocently swallowed a top secret US satellite beacon, and the poachers are actually American special agents sent to retrieve it. Crikey! In the Outback and through the bush with his wife Terri's ever-present commentary ringing out over the countryside (""That was a close one, Steve!""), the Crocodile Hunter is out to save the gorgeous croc and relocate him. It won't be easy, but if he can handle bird-eating spiders and venomous snakes without getting bitten, gun-wielding agents shouldn't be too much of a problem.  Written by Press kit",90,action|adventure|family|foreign,cheyenne enterprises|discovery channel pictures|metro-goldwyn-mayer (mgm)|j&m entertainment|animal planet,7/26/02,21,5.2,2002,0.0,40104695.7429986
12590,tt0276816,0.25098899999999996,40000000,605562,Below,matthew davis|bruce greenwood|olivia williams|zach galifianakis|scott foley,,david twohy,Six hundred feet beneath the surface terror runs deep,suicide|male nudity|diving|submarine|nurse,"In the dark silence of the sea during World War II, the submarine U.S.S. Tiger Shark prowls on what should be a routine rescue mission. But for the shell-shocked crew, trapped together in the sub's narrow corridors and constricted spaces, this is about to become a journey into the sensory delusions, mental deceptions and runaway fear that lurk just below the surface of the ocean.",105,thriller|horror|mystery,dimension films|protozoa pictures,10/11/02,52,6.0,2002,0.0,734099.434043645
178,tt0109303,1.2385899999999999,28000000,30156002,Blown Away,jeff bridges|tommy lee jones|suzy amis|lloyd bridges|forest whitaker,http://www.mgm.com/#/our-titles/215/Blown-Away,stephen hopkins,5. 4. 3. 2. 1......Time's Up.,terrorist|boston|fireworks|orchestra|anarchist,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,121,drama|action|thriller,trilogy entertainment group|metro-goldwyn-mayer (mgm),7/1/94,53,5.6,1994,0.0,44362843.19377729
11546,tt0110857,0.8801479999999989,6200000,126247,Police Academy: Mission to Moscow,george gaynes|g. w. bailey|leslie easterbrook|michael winslow|david graf,,alan metter,"Just when we thought the Cold War was over, leave it to these guys to heat it up again.",video game|mafia|police academy|moscow|commandant,"The Russians need help in dealing with the Mafia and so they seek help with the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",83,action|comedy|crime,warner bros. pictures,6/9/94,72,4.4,1994,0.0,185723.421317083
24795,tt0109127,0.45960200000000007,24000000,50236831,Angels in the Outfield,danny glover|brenda fricker|joseph gordon-levitt|christopher lloyd|tony danza,,william dear,Ya Gotta Believe!,baseball,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al.",102,fantasy|drama|comedy|family,walt disney pictures|caravan pictures,7/15/94,69,5.9,1994,0.0,73903982.902153
26203,tt0109297,0.42028000000000004,11000000,16668552,Blink,madeleine stowe|aidan quinn|james remar|peter friedman|bruce a. young,,michael apted,"What you can't see, can kill you.",killer|blindness,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",106,mystery|crime|drama|thriller,new line cinema,1/26/94,14,5.8,1994,0.0,24521299.5623001
1945,tt0110638,0.409529,31000000,106683817,Nell,jodie foster|liam neeson|natasha richardson|richard libertini|robin mullins,,michael apted,Her heart. Her soul. Her language are a mystery...A mystery called Nell,loss of mother|loss of sister|twin sister|autism|lake,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",112,drama|thriller,20th century fox|egg pictures,12/23/94,63,6.0,1994,0.0,156943796.624122
19155,tt0110882,0.352785,1900000,763847,Before the Rain,katrin cartlidge|rade serbedzija|grã©goire colin|labina mitevska|phyllida law,,miläo manäevski,Once You Know The Faces You Will Begin To Understand The Story,monk|mountains|restaurant|war photographer|christian,"The circularity of violence seen in a story that circles on itself. In Macedonia, during war in Bosnia, Christians hunt an ethnic Albanian girl who may have murdered one of their own. A young monk who's taken a vow of silence offers her protection. In London, a photographic editor who's pregnant needs to talk it out with her estranged husband and chooses a toney restaurant.",113,drama|war,polygram audiovisuel|british screen productions,6/9/94,23,7.3,1994,0.0,1123704.15299207
11067,tt0110442,0.34428600000000004,25000000,30626182,Major League II,charlie sheen|tom berenger|corbin bernsen|dennis haysbert|james gammon,,david s. ward,The dream team is back!,baseball|sport|sequel|sports league,"Those Cleveland Indians are at it again! After losing in the ALCS the year before, the Indians are determined to make it into the World Series this time! First, though, they have to contend with Rachel Phelps again when she buys back the team. Also, has Rick ""Wild Thing"" Vaughn lost his edge? Are Jake's knees strong enough to make it as a catcher another year? These and other questions are answered as the Indians recapture the magic and win the championship ""their way"".",105,comedy,warner bros.|morgan creek productions,3/30/94,39,5.2,1994,0.0,45054530.4278095
18395,tt0109758,0.32582,25000000,6841570,Exit to Eden,dana delany|paul mercurio|rosie o'donnell|dan aykroyd|hã©ctor elizondo,,garry marshall,"To crack this case, these two cops will have to flash more than their badges.",female nudity|sexuality|island|love|mistress,"Elliot is going to the island of Eden to live out his submissive fantasies, but inadvertently photographs diamond smugglers at work. Smugglers, and detectives, follow him to the island, where they try to retrieve the film. Elliot begins falling in love with Lisa, the head mistress of the island, and Lisa must evaluate her feelings about Elliot and her own motivations.",113,comedy,savoy pictures,10/14/94,13,4.5,1994,0.0,10064712.7264831
11853,tt0109198,0.278598,25000000,15240435,Bad Girls,madeleine stowe|mary stuart masterson|andie macdowell|drew barrymore|james russo,,jonathan kaplan,It was a dangerous time to be a woman. And a good time to have friends.,female nudity|revenge|wild west|blonde woman|colt 45,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",99,action|adventure|comedy|drama|western,20th century fox,4/22/94,32,4.7,1994,0.0,22420380.1322852
10897,tt0110366,0.271219,23000000,67308282,The Little Rascals,travis tedford|kevin jamal woods|jordan warkol|zachary mabry|ross bagley,,penelope spheeris,Mischief loves company!,running|shenanigan|friendship|clubhaus|group of friends,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",82,romance|comedy|family,universal pictures|amblin entertainment|king world entertainment,8/5/94,102,6.3,1994,0.0,99017991.84150949
87826,tt1648179,1.361148,42000000,73100172,Here Comes the Boom,salma hayek|kevin james|henry winkler|joe rogan|reggie lee,,frank coraci,No one will fight for his students like Mr. Voss.,high school teacher|prize money|physics teacher|fighting movie|budget cutting,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,105,action|comedy,columbia pictures|happy madison productions|broken road productions,10/11/12,434,6.1,2012,0.0,69426470.3228655
112336,tt0975645,0.885627,15700000,23570541,Hitchcock,anthony hopkins|helen mirren|scarlett johansson|james d'arcy|jessica biel,http://www.hitchcockthemovie.com/,sacha gervasi,Good evening.,biography|title spoken by character|hitchcockian|movie set|movie actress,"Hitchcock follows the relationship between director Alfred Hitchcock and his wife Alma Reville during the making of his most famous film ""Psycho"" - and the trials and tribulations the director faced from Hollywood censors.",98,drama,fox searchlight pictures|ingenious media|dune entertainment|cold spring pictures|the montecito picture company,11/22/12,335,6.2,2012,0.0,22385986.523128603
77953,tt1790886,0.8029850000000001,95000000,104907746,The Campaign,dylan mcdermott|will ferrell|zach galifianakis|jason sudeikis|sarah baker,,jay roach,May The Best Loser Win.,politics|politician|election campaign|Â north carolinam|congressman,The film follows two rival politicians (Will Ferrell &amp; Zach Galifianakis) who are trying to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,85,comedy,everyman pictures|gary sanchez productions|warner bros.|location gourmet,8/9/12,351,5.5,2012,0.0,99635531.8330539
93856,tt1991245,0.70817,1000000,18112929,Chernobyl Diaries,jesse mccartney|jonathan sadowski|olivia taylor dudley|ingrid bolsã¸ berdal|alex feldman,http://www.chernobyldiaries.com/,bradley parker,Experience the fallout,radiation|ukraine|nuclear radiation|tourist|nuclear power plant,"A group of six tourists who, looking to go off the beaten path, hire an ""extreme tour guide."" Ignoring warnings, he takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but a deserted town since the disaster more than 25 years ago. After a brief exploration of the abandoned city, however, the group soon finds themselves stranded, only to discover that they are not alone.",88,horror|thriller,alcon entertainment|filmnation entertainment|oren peli / brian witten pictures,5/24/12,289,4.8,2012,0.0,17202650.7362892
71864,tt1462769,0.663515,25000000,51854875,The Odd Life of Timothy Green,jennifer garner|joel edgerton|ron livingston|rosemarie dewitt|cj adams,http://disney.go.com/disneypictures/the-odd-life-of-timothy-green/,peter hedges,He's a force of nature.,green|dodgeball|incredibile|timothy,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",105,fantasy|drama|comedy|family,walt disney pictures,8/15/12,267,6.5,2012,0.0,49248870.9914855
103332,tt1839492,0.6573760000000001,8000000,9128263,Ruby Sparks,paul dano|zoe kazan|chris messina|annette bening|antonio banderas,http://www.foxsearchlight.com/rubysparks/,jonathan dayton|valerie faris,She's Out Of His Mind,dream|imaginary friend|therapy|novelist|woman director,"Calvin is a young novelist who achieved phenomenal success early in his career but is now struggling with his writing â€“ as well as his romantic life. Finally, he makes a breakthrough and creates a character named Ruby who inspires him. When Calvin finds Ruby, in the flesh, sitting on his couch about a week later, he is completely flabbergasted that his words have turned into a living, breathing person.",104,comedy|romance|fantasy|drama,fox searchlight pictures,7/25/12,357,6.9,2012,0.0,8669515.58292929
134597,tt1748227,0.48631,7500000,6842058,The Collection,josh stewart|christopher mcdonald|emma fitzpatrick|lee tergesen|erin way,,marcus dunstan,Every great collector has a vision.,mercenary|party|sequel|gore|escape,"Arkin escapes with his life from the vicious grips of ""The Collector"" during an entrapment party where he adds beautiful Elena to his ""Collection."" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena.",94,horror|thriller,fortress features|ld entertainment,9/21/12,151,5.8,2012,0.0,6498205.45818038
84188,tt1971352,0.446244,270000,319285,Compliance,ann dowd|dreama walker|pat healy|philip ettinger|james mccaffrey,http://www.magpictures.com/compliance/,craig zobel,Power. Manipulation. Obedience.,,"Becky and Sandra arenâ€™t the best of friends. Sandra is a middle-aged manager at a fast-food restaurant; Becky is a teenaged counter girl who really needs the job. One stressful day (too many customers and too little bacon), a police officer calls, accusing Becky of stealing money from a customerâ€™s purse, which she vehemently denies. Sandra, overwhelmed by her managerial responsibilities, complies with the officerâ€™s orders to detain Becky. This choice begins a nightmare that tragically blurs the lines between expedience and prudence, legality and reason.",90,drama|thriller|crime,muskat filmed properties|bad cop bad cop film productions|dogfish pictures,8/23/12,118,6.3,2012,0.0,303239.102871551
87496,tt1381404,0.438284,2000000,19633027,The Company You Keep,robert redford|shia labeouf|julie christie|susan sarandon|nick nolte,,robert redford,The greatest manhunt in history.,,A thriller centered on a former Weather Underground activist who goes on the run from a journalist who has discovered his identity.,121,drama|thriller,wildwood enterprises|kingsgate films|brightlight pictures|voltage pictures|tcyk north productions,9/6/12,177,5.8,2012,0.0,18646355.1188842
139455,tt2347497,0.17713299999999899,5000000,14567,Silent Night,jaime king|malcolm mcdowell|brendan fehr|lisa marie|ellen wong,,steven c. miller,He Knows Who's Been Naughty,holiday horror|christmas horror,The police force of a remote Midwestern town search for a killer Santa Claus who is picking off citizens on Christmas Eve.,99,comedy|horror|thriller|mystery,buffalo gal pictures|ember productions|the genre co.,11/30/12,38,4.7,2012,0.0,13834.9249464581
98545,tt1649780,0.12306099999999999,10000000,539896,"Peace, Love & Misunderstanding",jane fonda|catherine keener|elizabeth olsen|chace crawford|jeffrey dean morgan,http://bcdfpictures.com/index.php?projects/peace-love-and-misunderstanding,bruce beresford,Life is a journey. Family is a trip.,,"A conservative lawyer named Diane takes her two teenage children Jake and Zoe to meet their estranged, hippie grandmother in Woodstock after her husband asks for a divorce.",96,comedy|drama|romance,atlas film,6/15/12,27,5.4,2012,0.0,512763.13852495205
1647,tt0292506,0.894267,46000000,101191884,The Recruit,al pacino|colin farrell|bridget moynahan|gabriel macht|kenneth mitchell,,roger donaldson,Trust. Betrayal. Deception. In the C.I.A. nothing is what it seems.,spy|cia|extramarital affair,A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,115,action|thriller|crime|drama,spyglass entertainment|touchstone pictures,1/25/03,290,5.9,2003,0.0,119948067.329926
11523,tt0264150,0.716775,30000000,15614000,View from the Top,gwyneth paltrow|christina applegate|candice bergen|marc blucas|kelly preston,,bruno barreto,Prepare for her arrival.,stewardess|casting|boss,A small-town woman tries to achieve her goal of becoming a flight attendant.,87,comedy|romance,miramax films,3/21/03,81,5.3,2003,0.0,18508096.1956343
7270,tt0325805,0.6270600000000001,62000000,65565672,Matchstick Men,nicolas cage|sam rockwell|alison lohman|bruce altman|bruce mcgill,,ridley scott,Lie. Cheat. Steal. Rinse. Repeat.,con man|daughter,A phobic con artist and his protege are on the verge of pulling off a lucrative swindle when the con artist's teenage daughter arrives unexpectedly.,116,comedy|drama|crime|thriller,scott free productions|rickshaw productions|warner bros.|liveplanet|imagemovers,9/1/03,262,6.7,2003,0.0,77718442.7121437
3635,tt0335119,0.45791800000000005,12000000,31466789,Girl with a Pearl Earring,scarlett johansson|colin firth|cillian murphy|tom wilkinson|judy parfitt,,peter webber,Discover the mystery behind the legend.,painter|biography|painting|maid,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",101,drama|romance,wild bear films|archer street productions|delux productions,8/31/03,197,6.3,2003,0.0,37299241.563963704
5146,tt0314786,0.331948,40000000,20440627,The In-Laws,michael douglas|albert brooks|ryan reynolds|candice bergen|lindsay sloane,http://thein-laws.warnerbros.com/shell.html,andrew fleming,He's not losing his daughter. He's gaining a madman.,cia,"Right before his daughter's wedding, a mild-mannered foot doctor discovers that his new in-laws are international smugglers.",98,action|comedy,warner bros. pictures|franchise pictures,5/23/03,29,5.5,2003,0.0,24229351.2754631
21525,tt0343121,0.23825,300000,7808524,Tupac: Resurrection,tupac shakur,http://www.tupac-resurrection.com/,lauren lazin,In his own words,hip-hop|blunt|rap music|woman director,"Home movies, photographs, and recited poetry illustrate the life of Tupac Shakur, one of the most beloved, revolutionary, and volatile hip-hop MCs of all time.",112,music|documentary,paramount pictures|mtv films,1/23/03,15,8.0,2003,0.0,9255854.57524784
9434,tt0119229,0.978042,15000000,28084357,Grosse Pointe Blank,john cusack|minnie driver|dan aykroyd|joan cusack|alan arkin,,george armitage,Even a hit man deserves a second shot.,mission of murder|school party,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10th year High School reunion in Grosse Pointe, Michigan.",107,action|comedy|thriller|romance,caravan pictures|hollywood pictures|roger birnbaum productions,4/11/97,132,6.9,1997,0.0,38151484.6273233
9415,tt0119731,0.713857,40000000,25804707,Murder at 1600,wesley snipes|diane lane|daniel benzali|dennis miller|alan alda,,dwight h. little,This address changes all the rules.,cia|white house|secret service,"A secretary is found dead in a White House bathroom during an international crisis, and Detective Harlan Regis is in charge of the investigation. Despite resistance from the Secret Service, Regis partners with agent Nina Chance. As political tensions rise, they learn that the crime could be part of an elaborate cover-up. Framed as traitors, the pair, plus Regis' partner, break into the White House in order to expose the true culprit.",107,action|drama|mystery|thriller|crime,regency enterprises|kopelson entertainment|warner bros.|1600 limited partnership,4/18/97,60,5.8,1997,0.0,35054670.5563913
9433,tt0119051,0.713234,30000000,43312294,The Edge,alec baldwin|anthony hopkins|elle macpherson|harold perrineau|l.q. jones,,lee tamahori,"They were fighting over a woman when the plane went down. Now, their only chance for survival is each other.",photographer|grizzly bear|wilderness|airplane|supermodel,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.",117,adventure|action|drama|thriller,art linson productions,9/6/97,189,6.5,1997,0.0,58838032.813609
1968,tt0119141,0.681887,20000000,29481428,Fools Rush In,matthew perry|salma hayek|jon tenney|siobhan fallon|angelina torres,,andy tennant,What if finding the love of your life meant changing the life that you loved?,waitress|culture clash|romantic comedy|pregnancy,"Alex Whitman (Matthew Perry) is a designer from New York City who is sent to Las Vegas to supervise the construction of a nightclub that his firm has been hired to build. Alex is a straight-laced WASP-ish type who, while enjoying a night on the town, meets Isabel Fuentes (Salma Hayek), a free-spirited Mexican-American photographer. Alex and Isabel are overtaken by lust at first sight and end up sp",109,drama|comedy|romance,columbia pictures,2/14/97,71,6.0,1997,0.0,40049350.1465439
12145,tt0119115,0.340289,25000000,9381260,Fierce Creatures,john cleese|jamie lee curtis|kevin kline|michael palin|robert lindsay,http://www.universalstudiosentertainment.com/fierce-creatures/,fred schepisi|robert young,Don't pet them.,zoo|marketing|costume|black comedy|business,"Ex-policeman Rollo Lee is sent to run Marwood Zoo, the newly acquired business of a New Zealand tycoon. In order to meet high profit targets and keep the zoo open, Rollo enforces a new 'fierce creatures' policy, whereby only the most impressive and dangerous animals are allowed to remain in the zoo. However, the keepers are less enthusiastic about complying with these demands.",93,comedy|romance,universal pictures|jersey films|fish productions,1/24/97,41,5.5,1997,0.0,12744069.4716608
14908,tt0119640,0.148760999999999,31190000,4529843,McHale's Navy,tom arnold|dean stockwell|debra messing|david alan grier|bruce campbell,,bryan spicer,He's Under Siege and Out-of-Control.,terror|exotic island|terrorist|us navy|base,"Retired Lieutenant Commander Quinton McHale spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladikov, takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton, who sank a cruise liner a while back, McHale tries to put Vladikov out of business.",108,action|comedy|romance,universal pictures|the bubble factory|sheinberg productions,4/18/97,14,4.7,1997,0.0,6153611.97618619
122906,tt2194499,2.195536,12000000,87100449,About Time,rachel mcadams|bill nighy|domhnall gleeson|tom hollander|margot robbie,,richard curtis,A new funny film about love. With a bit of time travel.,london|father-son relationship|time travel,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life â€“ so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",123,comedy|drama|science fiction,working title films|translux,8/16/13,1329,7.7,2013,0.0,81528925.30266629
203833,tt0816442,1.470189,19000000,76586316,The Book Thief,roger allam|sophie nã©lisse|heike makatsch|gotthard lange|rainer reiners,http://www.thebookthief.com/,brian percival,Courage beyond words.,world war ii|book|nazi germany|jewish,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",131,drama,studio babelsberg|fox 2000 pictures|sunswept entertainment,11/8/13,872,7.3,2013,0.0,71687346.13951759
146223,tt2218003,1.06823,15000000,5750401,Closed Circuit,eric bana|rebecca hall|ciarã¡n hinds|jim broadbent|kenneth cranham,http://www.focusfeatures.com/closed_circuit,john crowley,They see your every move,terrorist|ex-lover|lawyer|bombing,"A terrorist attack in London results in the capture of suspect Farroukh Erdogan (Denis Moschitto). The attorney general appoints Claudia Simmons-Howe (Rebecca Hall) as special advocate on Erdogan's legal team. On the eve of the trial, Erdogan's lawyer dies, and a new defense attorney, Martin Rose (Eric Bana), steps in. Martin and Claudia are former lovers, a fact which must remain hidden. As Martin assembles his case, he uncovers a sinister conspiracy, placing him and Claudia in danger.",96,mystery|drama|crime|thriller,focus features|working title films,8/28/13,113,5.7,2013,0.0,5382567.12763189
220289,tt2866360,0.71023,50000,102617,Coherence,hugo armstrong|emily baldoni|nicholas brendon|elizabeth gracen|lauren maher,,james ward byrkit,Nothing is random,comet|alternate reality|dinner party,"On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events. Part cerebral sci-fi and part relationship drama, Coherence is a tightly focused, intimately shot film that quickly ratchets up with tension and mystery.",89,thriller|science fiction,ugly duckling films|bellanova films,9/19/13,314,7.1,2013,0.0,96052.9345581641
157354,tt2334649,0.550559,900000,17385830,Fruitvale Station,michael b. jordan|octavia spencer|melonie diaz|ahna o'reilly|kevin durand,http://www.fruitvalefilm.com/,ryan coogler,Every step brings you closer to the edge.,based on true story|racism|docudrama|police violence|day in a life,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",85,drama,forest whitaker's significant productions|og project,7/25/13,259,7.2,2013,0.0,16273716.745075
102362,tt2101341,0.475987,30000000,18074539,Dead Man Down,colin farrell|noomi rapace|terrence howard|dominic cooper|isabelle huppert,,niels arden oplev,Blood demands blood,revenge|three word title|new york city|crime lord,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",118,thriller|action|crime|drama,original film|wwe studios,3/8/13,480,5.7,2013,0.0,16918371.3394075
78383,tt1913166,0.472278,10000000,10000000,Nurse 3-D,paz de la huerta|katrina bowden|kathleen turner|judd nelson|boris kodjoe,,douglas aarniokoski,Your pain is her pleasure.,nurse|dark comedy,"Abby Russell, a beautiful, dedicated nurse with a sinister side, has a secret life in which she targets and punishes dishonest men.",99,horror|thriller,lions gate|lions gate entertainments,9/28/13,73,4.7,2013,0.0,9360333.52740424
174341,tt2231138,0.46671899999999994,2000000,6420,Some Velvet Morning,stanley tucci|alice eve,http://tribecafilm.com/tribecafilm/filmguide/some-velvet-morning,neil labute,Unsettling and unforgettable,prostitute|infidelity,"Fred (Stanley Tucci) arrives at the doorstep of his beautiful young mistress Velvet (Alice Eve) after four years apart, claiming to have finally left his wife. But when she rejects his attempts to rekindle their romance, his persistence evolves into obsession â€” and a dark history between the former lovers comes into focus.",82,drama,untouchable films|velvet morning,12/10/13,17,5.6,2013,0.0,6009.334124593521
